customer_id,age,age_group,region,segment,channel,campaign_group,offer_type,prior_purchases,contacted,opened,clicked,converted,revenue
361,62,61-69,South,Active,Email,B,Discount,2,1,0,0,0,0.0
362,64,61-69,North,New,SMS,A,Cashback,1,1,0,0,0,0.0
363,31,31-40,West,Active,SMS,B,Bundle,6,1,0,0,0,0.0
364,64,61-69,West,High-Value,Email,B,Bundle,0,1,0,0,0,0.0
365,26,21-30,East,New,SMS,A,Bundle,4,1,1,0,0,0.0
366,46,41-50,Central,New,Email,B,Discount,1,1,1,0,0,0.0
367,44,41-50,West,New,Push,A,Cashback,0,1,0,0,0,0.0
368,36,31-40,Central,Active,Push,B,Discount,3,1,0,0,0,0.0
369,22,21-30,South,Active,Push,A,Loyalty-Points,4,1,1,0,0,0.0
370,58,51-60,North,Dormant,Email,B,Discount,2,1,0,0,0,0.0
371,37,31-40,South,Dormant,Push,B,Bundle,3,1,0,0,0,0.0
372,53,51-60,Central,New,SMS,B,Bundle,1,1,0,0,0,0.0
373,41,41-50,Central,High-Value,Web,A,Discount,3,1,0,0,0,0.0
374,39,31-40,North,Dormant,SMS,B,Cashback,0,1,1,1,0,0.0
375,64,61-69,Central,Active,Email,A,Loyalty-Points,2,1,1,0,0,0.0
376,25,21-30,East,Active,SMS,A,Bundle,2,1,1,0,0,0.0
377,57,51-60,Central,Dormant,SMS,B,Discount,3,1,1,0,0,0.0
378,57,51-60,West,Active,Web,B,Cashback,2,1,0,0,0,0.0
379,39,31-40,North,Active,Email,B,Loyalty-Points,2,1,1,0,0,0.0
380,33,31-40,East,New,Email,B,Discount,3,1,0,0,0,0.0
381,21,21-30,North,Active,Push,A,Bundle,1,1,1,0,0,0.0
382,66,61-69,South,Active,SMS,B,Bundle,2,1,0,0,0,0.0
383,67,61-69,West,New,Email,B,Cashback,2,1,0,0,0,0.0
384,32,31-40,West,High-Value,Push,B,Cashback,2,1,0,0,0,0.0
385,22,21-30,West,New,Email,B,Cashback,0,1,1,1,1,2723.0
386,27,21-30,West,New,Email,A,Cashback,3,1,0,0,0,0.0
387,24,21-30,North,Active,Email,B,Cashback,1,1,0,0,0,0.0
388,61,61-69,East,Active,Email,A,Cashback,5,1,0,0,0,0.0
389,64,61-69,East,New,Web,B,Cashback,4,1,0,0,0,0.0
390,28,21-30,East,Dormant,Web,B,Loyalty-Points,1,1,0,0,0,0.0
391,57,51-60,South,Active,SMS,B,Bundle,1,1,1,0,0,0.0
392,29,21-30,West,New,Email,B,Discount,1,1,0,0,0,0.0
393,38,31-40,West,New,SMS,B,Cashback,4,1,1,1,0,0.0
394,50,41-50,East,Active,Web,A,Discount,3,1,0,0,0,0.0
395,56,51-60,North,Active,Web,A,Bundle,1,1,1,0,0,0.0
396,63,61-69,North,New,Email,B,Discount,3,1,0,0,0,0.0
397,23,21-30,South,Active,Push,B,Loyalty-Points,2,1,1,0,0,0.0
398,30,21-30,East,Active,Email,B,Cashback,4,1,0,0,0,0.0
399,34,31-40,Central,High-Value,SMS,B,Loyalty-Points,5,1,0,0,0,0.0
400,36,31-40,West,Dormant,Email,B,Loyalty-Points,0,1,0,0,0,0.0
401,69,61-69,East,New,Push,B,Loyalty-Points,2,1,0,0,0,0.0
402,59,51-60,South,Active,SMS,B,Loyalty-Points,2,1,1,0,0,0.0
403,36,31-40,North,New,Email,A,Bundle,2,1,0,0,0,0.0
404,68,61-69,North,Active,SMS,B,Bundle,2,1,0,0,0,0.0
405,45,41-50,North,Active,SMS,A,Discount,4,1,1,1,0,0.0
406,45,41-50,Central,High-Value,Web,A,Cashback,0,1,1,0,0,0.0
407,42,41-50,North,Active,SMS,B,Cashback,0,1,1,1,1,3980.0
408,28,21-30,Central,Dormant,Email,B,Loyalty-Points,3,1,0,0,0,0.0
409,66,61-69,East,Active,Push,A,Cashback,0,1,1,0,0,0.0
410,21,21-30,West,Active,Web,B,Bundle,3,1,1,0,0,0.0
411,29,21-30,Central,New,SMS,A,Discount,1,1,1,0,0,0.0
412,32,31-40,West,New,Web,B,Discount,2,1,0,0,0,0.0
413,34,31-40,North,Dormant,Email,A,Loyalty-Points,0,1,0,0,0,0.0
414,27,21-30,Central,Dormant,Email,A,Loyalty-Points,3,1,1,0,0,0.0
415,21,21-30,North,Active,Web,B,Discount,1,1,0,0,0,0.0
416,54,51-60,East,Active,Email,B,Discount,1,1,0,0,0,0.0
417,68,61-69,West,New,Web,A,Bundle,3,1,0,0,0,0.0
418,26,21-30,South,Active,Web,B,Discount,2,1,0,0,0,0.0
419,35,31-40,West,Dormant,SMS,B,Cashback,1,1,0,0,0,0.0
420,45,41-50,West,New,Push,A,Cashback,4,1,1,0,0,0.0
421,66,61-69,Central,New,Push,A,Loyalty-Points,2,1,1,0,0,0.0
422,55,51-60,Central,Active,Email,B,Cashback,2,1,1,1,0,0.0
423,58,51-60,South,Active,SMS,B,Bundle,4,1,0,0,0,0.0
424,49,41-50,West,New,Web,A,Loyalty-Points,2,1,0,0,0,0.0
425,41,41-50,Central,Active,SMS,A,Discount,1,1,0,0,0,0.0
426,30,21-30,North,Active,Email,B,Discount,0,1,0,0,0,0.0
427,63,61-69,West,High-Value,Email,B,Cashback,2,1,0,0,0,0.0
428,60,51-60,Central,Dormant,Email,B,Cashback,5,1,1,0,0,0.0
429,22,21-30,North,Active,Email,B,Bundle,1,1,1,0,0,0.0
430,56,51-60,West,Dormant,SMS,A,Bundle,2,1,0,0,0,0.0
431,25,21-30,North,Active,Push,A,Cashback,3,1,1,0,0,0.0
432,57,51-60,East,Active,Web,B,Cashback,2,1,1,0,0,0.0
433,61,61-69,Central,New,Email,B,Loyalty-Points,7,1,0,0,0,0.0
434,27,21-30,Central,New,Push,A,Loyalty-Points,2,1,1,0,0,0.0
435,42,41-50,West,Active,SMS,A,Cashback,3,1,0,0,0,0.0
436,27,21-30,West,High-Value,Push,A,Bundle,2,1,1,0,0,0.0
437,48,41-50,South,Active,Email,B,Cashback,2,1,0,0,0,0.0
438,66,61-69,Central,High-Value,SMS,B,Bundle,2,1,0,0,0,0.0
439,24,21-30,West,New,Email,B,Cashback,2,1,0,0,0,0.0
440,40,31-40,Central,New,Push,B,Bundle,0,1,0,0,0,0.0
441,68,61-69,West,High-Value,Email,B,Discount,0,1,1,1,1,6593.0
442,35,31-40,North,Active,Email,B,Bundle,3,1,1,0,0,0.0
443,27,21-30,East,Active,SMS,B,Discount,2,1,0,0,0,0.0
444,44,41-50,West,New,Push,B,Discount,1,1,0,0,0,0.0
445,45,41-50,West,Dormant,SMS,B,Loyalty-Points,2,1,1,0,0,0.0
446,53,51-60,South,New,SMS,B,Bundle,6,1,1,0,0,0.0
447,36,31-40,North,High-Value,Email,A,Loyalty-Points,2,1,0,0,0,0.0
448,67,61-69,Central,New,Email,A,Cashback,3,1,1,1,0,0.0
449,46,41-50,Central,New,Email,B,Loyalty-Points,1,1,1,0,0,0.0
450,35,31-40,Central,Dormant,Email,B,Bundle,3,1,1,1,0,0.0
451,68,61-69,West,Active,Email,A,Cashback,4,1,1,1,0,0.0
452,66,61-69,Central,New,Web,B,Cashback,3,1,0,0,0,0.0
453,45,41-50,East,Active,Email,A,Discount,0,1,1,0,0,0.0
454,22,21-30,West,New,Push,B,Loyalty-Points,3,1,1,0,0,0.0
455,50,41-50,East,New,SMS,A,Bundle,1,1,0,0,0,0.0
456,48,41-50,West,New,Email,A,Bundle,2,1,1,0,0,0.0
457,28,21-30,North,Active,Email,B,Cashback,1,1,0,0,0,0.0
458,52,51-60,South,New,Email,A,Cashback,1,1,0,0,0,0.0
459,62,61-69,South,Dormant,Email,A,Loyalty-Points,2,1,1,0,0,0.0
460,26,21-30,East,Dormant,Web,A,Loyalty-Points,2,1,0,0,0,0.0
461,56,51-60,Central,New,Web,A,Discount,5,1,0,0,0,0.0
462,27,21-30,North,Active,Web,B,Loyalty-Points,2,1,1,0,0,0.0
463,57,51-60,West,Active,Email,A,Discount,1,1,0,0,0,0.0
464,41,41-50,Central,Active,Email,A,Discount,4,1,1,0,0,0.0
465,21,21-30,West,Active,Push,A,Cashback,1,1,0,0,0,0.0
466,68,61-69,West,Active,Email,A,Cashback,0,1,0,0,0,0.0
467,29,21-30,North,New,Email,A,Bundle,3,1,1,0,0,0.0
468,50,41-50,West,Active,SMS,A,Loyalty-Points,2,1,1,0,0,0.0
469,29,21-30,South,New,Email,A,Cashback,1,1,0,0,0,0.0
470,66,61-69,South,High-Value,Email,A,Cashback,1,1,1,0,0,0.0
471,57,51-60,Central,Active,SMS,B,Cashback,0,1,0,0,0,0.0
472,60,51-60,West,Active,SMS,A,Bundle,4,1,0,0,0,0.0
473,42,41-50,Central,Active,SMS,B,Discount,1,1,0,0,0,0.0
474,43,41-50,East,New,Email,B,Bundle,2,1,0,0,0,0.0
475,52,51-60,South,New,Email,B,Loyalty-Points,4,1,0,0,0,0.0
476,59,51-60,Central,New,Email,B,Discount,1,1,1,0,0,0.0
477,62,61-69,West,Active,Email,A,Bundle,5,1,0,0,0,0.0
478,21,21-30,Central,Active,Push,B,Discount,2,1,1,0,0,0.0
479,53,51-60,North,New,Email,B,Loyalty-Points,2,1,0,0,0,0.0
480,26,21-30,East,Active,Email,B,Loyalty-Points,3,1,1,0,0,0.0
481,35,31-40,Central,Active,Push,B,Cashback,3,1,0,0,0,0.0
482,61,61-69,Central,Active,Email,A,Bundle,5,1,1,1,0,0.0
483,33,31-40,West,Active,SMS,A,Loyalty-Points,1,1,1,0,0,0.0
484,60,51-60,North,Dormant,Email,B,Discount,2,1,1,0,0,0.0
485,43,41-50,East,Active,Email,B,Discount,3,1,0,0,0,0.0
486,32,31-40,North,Active,Email,B,Loyalty-Points,1,1,1,1,0,0.0
487,37,31-40,Central,Dormant,Web,A,Loyalty-Points,0,1,0,0,0,0.0
488,47,41-50,West,Dormant,SMS,A,Bundle,3,1,1,0,0,0.0
489,58,51-60,North,Active,Email,B,Bundle,2,1,0,0,0,0.0
490,50,41-50,West,New,Push,A,Discount,5,1,0,0,0,0.0
491,66,61-69,West,New,Web,B,Cashback,5,1,0,0,0,0.0
492,63,61-69,North,Active,Email,B,Bundle,3,1,0,0,0,0.0
493,57,51-60,North,Dormant,SMS,B,Loyalty-Points,3,1,1,0,0,0.0
494,50,41-50,South,Active,Email,A,Loyalty-Points,4,1,1,0,0,0.0
495,35,31-40,North,New,SMS,A,Discount,3,1,0,0,0,0.0
496,41,41-50,East,New,Email,B,Bundle,0,1,0,0,0,0.0
497,26,21-30,Central,Active,Email,A,Loyalty-Points,1,1,1,0,0,0.0
498,39,31-40,North,Active,SMS,B,Discount,1,1,1,0,0,0.0
499,66,61-69,West,Dormant,SMS,B,Loyalty-Points,1,1,1,0,0,0.0
500,41,41-50,East,Active,SMS,A,Loyalty-Points,2,1,1,0,0,0.0
501,26,21-30,Central,New,Push,B,Bundle,3,1,1,0,0,0.0
502,52,51-60,East,Dormant,Push,A,Bundle,3,1,1,0,0,0.0
503,68,61-69,West,Active,Push,B,Loyalty-Points,3,1,0,0,0,0.0
504,63,61-69,Central,Active,Web,B,Cashback,2,1,0,0,0,0.0
505,34,31-40,North,Active,SMS,A,Discount,1,1,1,0,0,0.0
506,43,41-50,South,Dormant,Push,B,Cashback,1,1,1,0,0,0.0
507,47,41-50,South,New,Web,A,Bundle,0,1,0,0,0,0.0
508,33,31-40,North,New,SMS,A,Loyalty-Points,1,1,0,0,0,0.0
509,34,31-40,West,New,Email,B,Discount,4,1,0,0,0,0.0
510,32,31-40,North,Dormant,Push,B,Cashback,5,1,1,0,0,0.0
511,69,61-69,South,Dormant,Email,A,Bundle,0,1,0,0,0,0.0
512,57,51-60,North,New,Email,B,Discount,2,1,0,0,0,0.0
513,62,61-69,West,New,Push,A,Cashback,2,1,0,0,0,0.0
514,61,61-69,West,New,Email,A,Cashback,2,1,0,0,0,0.0
515,67,61-69,East,Active,Email,B,Cashback,3,1,1,1,1,2860.0
516,26,21-30,East,Active,Push,B,Cashback,4,1,0,0,0,0.0
517,64,61-69,East,Dormant,Email,B,Cashback,1,1,0,0,0,0.0
518,24,21-30,North,Dormant,SMS,B,Discount,0,1,0,0,0,0.0
519,44,41-50,South,Dormant,Email,A,Cashback,3,1,1,1,0,0.0
520,50,41-50,Central,Active,Email,A,Cashback,2,1,0,0,0,0.0
521,38,31-40,North,Dormant,Push,A,Loyalty-Points,2,1,1,0,0,0.0
522,28,21-30,West,Active,Web,B,Discount,4,1,0,0,0,0.0
523,30,21-30,North,Dormant,SMS,B,Bundle,2,1,1,0,0,0.0
524,61,61-69,North,Active,SMS,A,Bundle,2,1,0,0,0,0.0
525,36,31-40,South,High-Value,SMS,A,Loyalty-Points,1,1,0,0,0,0.0
526,36,31-40,South,Active,Email,B,Cashback,5,1,1,0,0,0.0
527,66,61-69,South,Active,Push,B,Loyalty-Points,1,1,1,0,0,0.0
528,28,21-30,Central,Active,Web,B,Bundle,1,1,0,0,0,0.0
529,65,61-69,Central,High-Value,Email,A,Bundle,4,1,0,0,0,0.0
530,66,61-69,West,New,Email,A,Discount,0,1,0,0,0,0.0
531,50,41-50,North,Active,Email,A,Cashback,1,1,0,0,0,0.0
532,29,21-30,Central,New,Email,B,Loyalty-Points,3,1,0,0,0,0.0
533,28,21-30,Central,Dormant,SMS,A,Loyalty-Points,2,1,1,0,0,0.0
534,34,31-40,North,Dormant,Email,A,Loyalty-Points,2,1,0,0,0,0.0
535,49,41-50,South,Active,Email,A,Loyalty-Points,1,1,0,0,0,0.0
536,28,21-30,West,Active,Email,A,Discount,1,1,1,0,0,0.0
537,43,41-50,North,Active,SMS,B,Loyalty-Points,0,1,0,0,0,0.0
538,26,21-30,North,Active,Email,A,Bundle,1,1,0,0,0,0.0
539,47,41-50,West,New,SMS,A,Bundle,1,1,1,0,0,0.0
540,22,21-30,South,Dormant,Push,A,Loyalty-Points,2,1,1,0,0,0.0
541,55,51-60,East,Active,Email,A,Bundle,1,1,1,0,0,0.0
542,23,21-30,West,New,Email,A,Bundle,5,1,1,0,0,0.0
543,30,21-30,East,Active,SMS,A,Cashback,3,1,0,0,0,0.0
544,29,21-30,West,New,Email,A,Bundle,3,1,1,0,0,0.0
545,61,61-69,North,Dormant,Web,B,Bundle,1,1,0,0,0,0.0
546,23,21-30,North,Active,Email,B,Discount,1,1,1,0,0,0.0
547,42,41-50,South,Active,Email,B,Cashback,1,1,1,0,0,0.0
548,49,41-50,South,New,Email,B,Loyalty-Points,3,1,1,1,0,0.0
549,46,41-50,South,Dormant,Email,B,Cashback,5,1,0,0,0,0.0
550,54,51-60,West,Dormant,Email,A,Discount,3,1,1,0,0,0.0
551,60,51-60,North,Dormant,Email,A,Loyalty-Points,2,1,0,0,0,0.0
552,40,31-40,North,Active,Email,A,Cashback,2,1,0,0,0,0.0
553,61,61-69,South,Active,Email,B,Loyalty-Points,2,1,1,0,0,0.0
554,36,31-40,South,Active,Email,B,Discount,3,1,1,0,0,0.0
555,69,61-69,North,New,Email,A,Cashback,3,1,1,1,0,0.0
556,45,41-50,North,New,SMS,B,Discount,2,1,0,0,0,0.0
557,57,51-60,East,Active,Email,B,Cashback,1,1,0,0,0,0.0
558,63,61-69,North,Dormant,SMS,A,Bundle,2,1,1,1,0,0.0
559,59,51-60,North,Active,Push,B,Loyalty-Points,2,1,0,0,0,0.0
560,62,61-69,Central,Dormant,Web,B,Loyalty-Points,1,1,1,0,0,0.0
561,47,41-50,North,Active,Web,A,Loyalty-Points,1,1,1,0,0,0.0
562,23,21-30,North,Active,Email,A,Loyalty-Points,4,1,1,0,0,0.0
563,45,41-50,North,New,Email,A,Cashback,0,1,0,0,0,0.0
564,29,21-30,East,Active,SMS,A,Loyalty-Points,1,1,1,0,0,0.0
565,64,61-69,West,Active,Web,A,Loyalty-Points,4,1,0,0,0,0.0
566,32,31-40,West,New,Push,B,Cashback,1,1,0,0,0,0.0
567,32,31-40,West,Dormant,SMS,B,Bundle,3,1,1,1,0,0.0
568,33,31-40,North,High-Value,Push,B,Discount,3,1,0,0,0,0.0
569,52,51-60,South,New,Email,A,Loyalty-Points,3,1,0,0,0,0.0
570,48,41-50,West,New,Email,A,Cashback,2,1,0,0,0,0.0
571,67,61-69,West,Active,Web,A,Loyalty-Points,2,1,0,0,0,0.0
572,41,41-50,South,High-Value,Web,B,Bundle,1,1,0,0,0,0.0
573,34,31-40,Central,High-Value,Push,B,Discount,2,1,0,0,0,0.0
574,23,21-30,Central,High-Value,Email,A,Bundle,1,1,1,0,0,0.0
575,21,21-30,West,Active,Email,A,Bundle,2,1,0,0,0,0.0
576,39,31-40,West,High-Value,Email,B,Bundle,3,1,0,0,0,0.0
577,66,61-69,Central,Active,Email,B,Loyalty-Points,3,1,1,0,0,0.0
578,46,41-50,West,New,Email,B,Loyalty-Points,4,1,1,1,0,0.0
579,64,61-69,East,Dormant,Email,A,Bundle,2,1,0,0,0,0.0
580,25,21-30,South,Active,Email,A,Loyalty-Points,3,1,0,0,0,0.0
581,25,21-30,South,Dormant,Web,B,Cashback,2,1,0,0,0,0.0
582,61,61-69,Central,Active,Email,B,Bundle,5,1,0,0,0,0.0
583,26,21-30,South,Dormant,Email,B,Cashback,2,1,1,1,0,0.0
584,23,21-30,West,Active,Email,B,Bundle,1,1,0,0,0,0.0
585,40,31-40,East,New,Push,B,Loyalty-Points,3,1,0,0,0,0.0
586,66,61-69,South,Dormant,SMS,A,Bundle,1,1,0,0,0,0.0
587,54,51-60,East,Active,SMS,A,Bundle,1,1,1,0,0,0.0
588,25,21-30,North,New,SMS,A,Bundle,1,1,0,0,0,0.0
589,62,61-69,West,Active,Email,B,Discount,3,1,1,0,0,0.0
590,62,61-69,North,Dormant,Push,A,Cashback,2,1,1,0,0,0.0
591,60,51-60,North,High-Value,Email,A,Loyalty-Points,1,1,1,1,1,5704.0
592,65,61-69,South,Dormant,Push,B,Bundle,1,1,0,0,0,0.0
593,32,31-40,East,Dormant,Web,A,Bundle,1,1,0,0,0,0.0
594,68,61-69,South,Dormant,Email,A,Loyalty-Points,3,1,1,1,0,0.0
595,36,31-40,Central,New,Email,A,Loyalty-Points,2,1,0,0,0,0.0
596,60,51-60,Central,Active,Web,B,Discount,3,1,0,0,0,0.0
597,49,41-50,South,Active,Web,A,Discount,4,1,1,1,0,0.0
598,59,51-60,Central,High-Value,SMS,B,Discount,3,1,1,1,1,7740.0
599,51,51-60,North,New,Email,B,Loyalty-Points,3,1,1,0,0,0.0
600,52,51-60,North,High-Value,SMS,B,Cashback,0,1,0,0,0,0.0
601,51,51-60,South,Dormant,SMS,A,Loyalty-Points,4,1,1,0,0,0.0
602,59,51-60,Central,New,Email,A,Cashback,3,1,1,1,0,0.0
603,57,51-60,East,Active,Push,A,Bundle,4,1,1,0,0,0.0
604,27,21-30,West,New,Email,B,Loyalty-Points,3,1,0,0,0,0.0
605,61,61-69,West,Active,Push,A,Bundle,2,1,1,0,0,0.0
606,47,41-50,East,Active,SMS,B,Loyalty-Points,1,1,0,0,0,0.0
607,36,31-40,Central,Dormant,Email,A,Discount,3,1,1,0,0,0.0
608,46,41-50,Central,Active,Email,B,Cashback,1,1,0,0,0,0.0
609,68,61-69,East,Dormant,SMS,A,Loyalty-Points,0,1,1,0,0,0.0
610,63,61-69,West,Active,SMS,A,Bundle,1,1,0,0,0,0.0
611,61,61-69,West,Dormant,SMS,B,Discount,1,1,0,0,0,0.0
612,43,41-50,East,Dormant,Push,A,Loyalty-Points,4,1,1,0,0,0.0
613,59,51-60,North,Active,SMS,A,Bundle,4,1,0,0,0,0.0
614,39,31-40,South,New,Email,B,Discount,1,1,0,0,0,0.0
615,54,51-60,Central,High-Value,SMS,B,Cashback,2,1,0,0,0,0.0
616,52,51-60,South,Dormant,Email,B,Cashback,4,1,1,1,0,0.0
617,33,31-40,West,Dormant,Email,A,Loyalty-Points,3,1,0,0,0,0.0
618,34,31-40,Central,New,Web,A,Bundle,5,1,0,0,0,0.0
619,23,21-30,West,Dormant,SMS,B,Discount,3,1,1,0,0,0.0
620,27,21-30,South,New,Email,A,Discount,0,1,0,0,0,0.0
621,42,41-50,Central,Active,Email,B,Discount,3,1,0,0,0,0.0
622,44,41-50,North,Dormant,Email,A,Loyalty-Points,2,1,1,0,0,0.0
623,29,21-30,West,Active,Push,A,Discount,0,1,0,0,0,0.0
624,41,41-50,South,New,Push,B,Bundle,0,1,1,0,0,0.0
625,50,41-50,West,Active,SMS,B,Cashback,4,1,1,1,0,0.0
626,32,31-40,East,New,Push,B,Cashback,1,1,0,0,0,0.0
627,37,31-40,East,Active,SMS,A,Loyalty-Points,4,1,1,1,0,0.0
628,39,31-40,South,New,Push,B,Loyalty-Points,1,1,0,0,0,0.0
629,45,41-50,East,Active,Push,B,Cashback,2,1,0,0,0,0.0
630,38,31-40,Central,Active,SMS,A,Loyalty-Points,1,1,0,0,0,0.0
631,57,51-60,Central,High-Value,Email,B,Bundle,1,1,0,0,0,0.0
632,37,31-40,East,Active,Push,B,Loyalty-Points,2,1,1,0,0,0.0
633,42,41-50,Central,Active,Push,B,Bundle,1,1,0,0,0,0.0
634,39,31-40,Central,High-Value,SMS,B,Bundle,5,1,1,0,0,0.0
635,29,21-30,West,High-Value,Push,B,Bundle,0,1,1,1,1,5250.0
636,54,51-60,East,Active,SMS,A,Bundle,1,1,0,0,0,0.0
637,32,31-40,North,Active,Email,A,Loyalty-Points,0,1,0,0,0,0.0
638,35,31-40,East,New,Push,B,Loyalty-Points,5,1,0,0,0,0.0
639,59,51-60,South,Active,SMS,B,Cashback,3,1,1,0,0,0.0
640,67,61-69,North,Dormant,Web,A,Bundle,3,1,1,1,0,0.0
641,53,51-60,Central,High-Value,Email,B,Discount,0,1,1,0,0,0.0
642,65,61-69,South,New,Web,A,Discount,2,1,0,0,0,0.0
643,62,61-69,West,New,Email,A,Loyalty-Points,3,1,0,0,0,0.0
644,44,41-50,Central,Dormant,Email,B,Cashback,3,1,0,0,0,0.0
645,58,51-60,East,Dormant,Email,A,Discount,2,1,0,0,0,0.0
646,37,31-40,West,Dormant,Email,B,Bundle,2,1,1,0,0,0.0
647,43,41-50,West,New,SMS,A,Cashback,1,1,1,0,0,0.0
648,47,41-50,East,Dormant,SMS,B,Bundle,3,1,0,0,0,0.0
649,68,61-69,Central,Active,Push,B,Loyalty-Points,2,1,1,1,1,3230.0
650,62,61-69,Central,Active,Web,A,Cashback,2,1,0,0,0,0.0
651,44,41-50,South,New,Email,A,Cashback,4,1,0,0,0,0.0
652,52,51-60,Central,Active,Push,B,Loyalty-Points,5,1,0,0,0,0.0
653,30,21-30,North,Active,Web,A,Cashback,2,1,1,0,0,0.0
654,60,51-60,North,New,Email,B,Loyalty-Points,1,1,1,1,0,0.0
655,48,41-50,East,Active,Email,A,Discount,1,1,1,1,0,0.0
656,47,41-50,West,New,Email,A,Cashback,3,1,0,0,0,0.0
657,58,51-60,East,Active,Web,B,Bundle,0,1,0,0,0,0.0
658,52,51-60,West,High-Value,Web,A,Discount,1,1,1,0,0,0.0
659,24,21-30,South,Dormant,Push,B,Bundle,3,1,1,0,0,0.0
660,35,31-40,Central,New,Email,B,Loyalty-Points,2,1,0,0,0,0.0
661,29,21-30,Central,Active,SMS,A,Bundle,4,1,0,0,0,0.0
662,57,51-60,North,New,Web,A,Bundle,3,1,0,0,0,0.0
663,22,21-30,East,Active,Email,B,Loyalty-Points,2,1,0,0,0,0.0
664,30,21-30,South,New,Email,B,Bundle,3,1,1,1,0,0.0
665,50,41-50,West,High-Value,Email,A,Bundle,1,1,0,0,0,0.0
666,55,51-60,East,New,Web,A,Loyalty-Points,1,1,0,0,0,0.0
667,45,41-50,South,Dormant,SMS,B,Discount,2,1,0,0,0,0.0
668,63,61-69,South,Dormant,SMS,B,Loyalty-Points,1,1,1,0,0,0.0
669,66,61-69,South,Active,Email,A,Bundle,0,1,0,0,0,0.0
670,27,21-30,North,Dormant,Email,A,Discount,3,1,0,0,0,0.0
671,67,61-69,North,Active,Push,B,Cashback,1,1,0,0,0,0.0
672,51,51-60,West,Active,Email,A,Loyalty-Points,1,1,0,0,0,0.0
673,52,51-60,Central,Dormant,SMS,A,Cashback,2,1,0,0,0,0.0
674,25,21-30,East,New,SMS,A,Bundle,2,1,0,0,0,0.0
675,51,51-60,Central,New,Email,A,Cashback,1,1,1,1,0,0.0
676,56,51-60,North,Dormant,SMS,B,Loyalty-Points,2,1,1,0,0,0.0
677,49,41-50,Central,New,Email,A,Bundle,2,1,0,0,0,0.0
678,25,21-30,East,High-Value,SMS,A,Bundle,2,1,0,0,0,0.0
679,46,41-50,West,Active,SMS,A,Bundle,3,1,1,0,0,0.0
680,66,61-69,North,Active,Email,A,Loyalty-Points,3,1,0,0,0,0.0
681,56,51-60,West,Active,Email,A,Discount,3,1,0,0,0,0.0
682,27,21-30,South,Active,Email,A,Loyalty-Points,4,1,0,0,0,0.0
683,68,61-69,Central,High-Value,Web,B,Discount,3,1,0,0,0,0.0
684,67,61-69,West,New,SMS,B,Discount,0,1,0,0,0,0.0
685,29,21-30,Central,Active,SMS,B,Loyalty-Points,1,1,1,0,0,0.0
686,60,51-60,Central,New,Web,B,Cashback,1,1,0,0,0,0.0
687,40,31-40,West,New,SMS,B,Bundle,3,1,0,0,0,0.0
688,50,41-50,South,New,Email,A,Cashback,2,1,1,0,0,0.0
689,42,41-50,South,Active,Push,B,Discount,2,1,0,0,0,0.0
690,59,51-60,Central,Active,Web,B,Discount,4,1,0,0,0,0.0
691,69,61-69,West,New,Web,B,Loyalty-Points,3,1,1,0,0,0.0
692,59,51-60,Central,High-Value,Email,A,Bundle,4,1,0,0,0,0.0
693,66,61-69,West,Active,SMS,A,Cashback,3,1,0,0,0,0.0
694,67,61-69,West,Dormant,Email,A,Cashback,3,1,1,0,0,0.0
695,25,21-30,North,New,Email,A,Cashback,2,1,1,0,0,0.0
696,33,31-40,Central,Active,Email,B,Cashback,3,1,0,0,0,0.0
697,56,51-60,South,Active,Email,B,Loyalty-Points,2,1,0,0,0,0.0
698,49,41-50,South,Active,Email,A,Cashback,3,1,1,0,0,0.0
699,23,21-30,North,Dormant,Email,B,Discount,0,1,0,0,0,0.0
700,25,21-30,North,Dormant,SMS,B,Loyalty-Points,0,1,1,1,0,0.0
701,46,41-50,South,Active,Email,B,Loyalty-Points,3,1,0,0,0,0.0
702,51,51-60,Central,Dormant,SMS,B,Bundle,3,1,0,0,0,0.0
703,29,21-30,Central,Active,Email,A,Loyalty-Points,1,1,0,0,0,0.0
704,29,21-30,East,New,SMS,B,Bundle,3,1,1,0,0,0.0
705,27,21-30,South,Active,Web,B,Bundle,4,1,1,0,0,0.0
706,48,41-50,South,High-Value,SMS,A,Loyalty-Points,1,1,1,1,1,4271.0
707,21,21-30,Central,New,Email,B,Cashback,3,1,1,1,0,0.0
708,49,41-50,North,Active,Email,B,Bundle,3,1,0,0,0,0.0
709,44,41-50,North,Dormant,Push,A,Bundle,2,1,0,0,0,0.0
710,43,41-50,North,Active,Email,B,Discount,3,1,0,0,0,0.0
711,54,51-60,Central,Active,SMS,B,Discount,5,1,0,0,0,0.0
712,46,41-50,North,New,SMS,A,Loyalty-Points,1,1,1,1,0,0.0
713,56,51-60,Central,New,Email,A,Bundle,3,1,1,0,0,0.0
714,58,51-60,North,Active,Email,B,Loyalty-Points,1,1,1,0,0,0.0
715,66,61-69,East,Active,Push,A,Bundle,1,1,0,0,0,0.0
716,60,51-60,Central,Active,Email,B,Loyalty-Points,1,1,1,0,0,0.0
717,46,41-50,North,Active,SMS,A,Discount,1,1,0,0,0,0.0
718,45,41-50,South,Active,Email,B,Cashback,4,1,0,0,0,0.0
719,32,31-40,West,New,SMS,A,Loyalty-Points,1,1,1,0,0,0.0
720,50,41-50,Central,Dormant,SMS,A,Discount,3,1,1,0,0,0.0
